# Rescue Logfile. Created by GNU ddrescue version 1.19
# Command line: ddrescue -b 2048 -d -v /dev/sr0 image.iso image.log
# Start time:   2015-10-15 10:34:38
# Current time: 2015-10-15 11:43:51
# Scraping failed blocks... (forwards)
# current_pos  current_status
0xEAFDD000     /
#      pos        size  status
0xD45FF800  0x00000800  -
0xD4600000  0x00028000  +
0xD4628000  0x00008000  -
0xD4630000  0x00000800  +
0xD4630800  0x00000800  -
0xD4631000  0x00000800  +
0xD4631800  0x00000800  -
0xD4632000  0x00000800  +
0xD4632800  0x00000800  -
0xD4633000  0x00000800  +
0xD4633800  0x00000800  -
0xD4634000  0x00000800  +
0xD4634800  0x00000800  -
0xD4635000  0x00000800  +
0xD4635800  0x00000800  -
0xD4636000  0x00000800  +
0xD4636800  0x00000800  -
0xD4637000  0x00000800  +
0xD4637800  0x00000800  -
0xD4638000  0x00000800  +
0xD4638800  0x00000800  -
0xD4639000  0x00000800  +
0xD4639800  0x00000800  -
0xD463A000  0x00000800  +
0xD463A800  0x00000800  -
0xD463B000  0x00000800  +
0xD463B800  0x00000800  -
0xD463C000  0x00000800  +
0xD463C800  0x00000800  -
0xD463D000  0x00000800  +
0xD463D800  0x00000800  -
0xD463E000  0x00000800  +
0xD463E800  0x00000800  -
0xD463F000  0x00000800  +
0xD463F800  0x00000800  -
0xD4640000  0x00008000  +
0xD4648000  0x00008000  -
0xD4650000  0x00000800  +
0xD4650800  0x00000800  -
0xD4651000  0x00000800  +
0xD4651800  0x00000800  -
0xD4652000  0x00000800  +
0xD4652800  0x00000800  -
0xD4653000  0x00000800  +
0xD4653800  0x00000800  -
0xD4654000  0x00000800  +
0xD4654800  0x00000800  -
0xD4655000  0x00000800  +
0xD4655800  0x00000800  -
0xD4656000  0x00000800  +
0xD4656800  0x00000800  -
0xD4657000  0x00000800  +
0xD4657800  0x00000800  -
0xD4658000  0x00000800  +
0xD4658800  0x00000800  -
0xD4659000  0x00000800  +
0xD4659800  0x00000800  -
0xD465A000  0x00000800  +
0xD465A800  0x00000800  -
0xD465B000  0x00000800  +
0xD465B800  0x00000800  -
0xD465C000  0x00000800  +
0xD465C800  0x00000800  -
0xD465D000  0x00000800  +
0xD465D800  0x00000800  -
0xD465E000  0x00000800  +
0xD465E800  0x00000800  -
0xD465F000  0x00001000  +
0xD4660000  0x00000800  -
0xD4660800  0x00000800  +
0xD4661000  0x00000800  -
0xD4661800  0x00000800  +
0xD4662000  0x00000800  -
0xD4662800  0x00000800  +
0xD4663000  0x00000800  -
0xD4663800  0x00000800  +
0xD4664000  0x00000800  -
0xD4664800  0x00000800  +
0xD4665000  0x00000800  -
0xD4665800  0x00000800  +
0xD4666000  0x00000800  -
0xD4666800  0x00000800  +
0xD4667000  0x00000800  -
0xD4667800  0x00000800  +
0xD4668000  0x00008000  -
0xD4670000  0x00010000  +
0xD4680000  0x00008800  -
0xD4688800  0x00000800  +
0xD4689000  0x00000800  -
0xD4689800  0x00000800  +
0xD468A000  0x00000800  -
0xD468A800  0x00000800  +
0xD468B000  0x00000800  -
0xD468B800  0x00000800  +
0xD468C000  0x00000800  -
0xD468C800  0x00000800  +
0xD468D000  0x00000800  -
0xD468D800  0x00000800  +
0xD468E000  0x00000800  -
0xD468E800  0x00000800  +
0xD468F000  0x00000800  -
0xD468F800  0x00000800  +
0xD4690000  0x00000800  -
0xD4690800  0x00000800  +
0xD4691000  0x00000800  -
0xD4691800  0x00000800  +
0xD4692000  0x00000800  -
0xD4692800  0x00000800  +
0xD4693000  0x00000800  -
0xD4693800  0x00000800  +
0xD4694000  0x00000800  -
0xD4694800  0x00000800  +
0xD4695000  0x00000800  -
0xD4695800  0x00000800  +
0xD4696000  0x00000800  -
0xD4696800  0x00000800  +
0xD4697000  0x00000800  -
0xD4697800  0x00000800  +
0xD4698000  0x00000800  -
0xD4698800  0x00000800  +
0xD4699000  0x00000800  -
0xD4699800  0x00000800  +
0xD469A000  0x00000800  -
0xD469A800  0x00000800  +
0xD469B000  0x00000800  -
0xD469B800  0x00000800  +
0xD469C000  0x00000800  -
0xD469C800  0x00000800  +
0xD469D000  0x00000800  -
0xD469D800  0x00000800  +
0xD469E000  0x00000800  -
0xD469E800  0x00000800  +
0xD469F000  0x00000800  -
0xD469F800  0x00000800  +
0xD46A0000  0x00008000  -
0xD46A8000  0x00000800  +
0xD46A8800  0x00000800  -
0xD46A9000  0x00000800  +
0xD46A9800  0x00000800  -
0xD46AA000  0x00000800  +
0xD46AA800  0x00000800  -
0xD46AB000  0x00000800  +
0xD46AB800  0x00000800  -
0xD46AC000  0x00000800  +
0xD46AC800  0x00000800  -
0xD46AD000  0x00000800  +
0xD46AD800  0x00000800  -
0xD46AE000  0x00000800  +
0xD46AE800  0x00000800  -
0xD46AF000  0x00000800  +
0xD46AF800  0x00000800  -
0xD46B0000  0x00000800  +
0xD46B0800  0x00000800  -
0xD46B1000  0x00000800  +
0xD46B1800  0x00000800  -
0xD46B2000  0x00000800  +
0xD46B2800  0x00000800  -
0xD46B3000  0x00000800  +
0xD46B3800  0x00000800  -
0xD46B4000  0x00000800  +
0xD46B4800  0x00000800  -
0xD46B5000  0x00000800  +
0xD46B5800  0x00000800  -
0xD46B6000  0x00000800  +
0xD46B6800  0x00000800  -
0xD46B7000  0x00000800  +
0xD46B7800  0x00000800  -
0xD46B8000  0x00000800  +
0xD46B8800  0x00000800  -
0xD46B9000  0x00000800  +
0xD46B9800  0x00000800  -
0xD46BA000  0x00000800  +
0xD46BA800  0x00000800  -
0xD46BB000  0x00000800  +
0xD46BB800  0x00000800  -
0xD46BC000  0x00000800  +
0xD46BC800  0x00000800  -
0xD46BD000  0x00000800  +
0xD46BD800  0x00000800  -
0xD46BE000  0x00000800  +
0xD46BE800  0x00000800  -
0xD46BF000  0x00000800  +
0xD46BF800  0x00008800  -
0xD46C8000  0x00000800  +
0xD46C8800  0x00000800  -
0xD46C9000  0x00000800  +
0xD46C9800  0x00000800  -
0xD46CA000  0x00000800  +
0xD46CA800  0x00000800  -
0xD46CB000  0x00000800  +
0xD46CB800  0x00000800  -
0xD46CC000  0x00000800  +
0xD46CC800  0x00000800  -
0xD46CD000  0x00000800  +
0xD46CD800  0x00000800  -
0xD46CE000  0x00000800  +
0xD46CE800  0x00000800  -
0xD46CF000  0x00000800  +
0xD46CF800  0x00000800  -
0xD46D0000  0x00010000  +
0xD46E0000  0x00008000  -
0xD46E8000  0x00010000  +
0xD46F8000  0x00008000  -
0xD4700000  0x00018000  +
0xD4718000  0x00008800  -
0xD4720800  0x00000800  +
0xD4721000  0x00000800  -
0xD4721800  0x00000800  +
0xD4722000  0x00000800  -
0xD4722800  0x00000800  +
0xD4723000  0x00000800  -
0xD4723800  0x00000800  +
0xD4724000  0x00000800  -
0xD4724800  0x00000800  +
0xD4725000  0x00000800  -
0xD4725800  0x00000800  +
0xD4726000  0x00000800  -
0xD4726800  0x00000800  +
0xD4727000  0x00000800  -
0xD4727800  0x00000800  +
0xD4728000  0x00000800  -
0xD4728800  0x00000800  +
0xD4729000  0x00000800  -
0xD4729800  0x00000800  +
0xD472A000  0x00000800  -
0xD472A800  0x00000800  +
0xD472B000  0x00000800  -
0xD472B800  0x00000800  +
0xD472C000  0x00000800  -
0xD472C800  0x00000800  +
0xD472D000  0x00000800  -
0xD472D800  0x00000800  +
0xD472E000  0x00000800  -
0xD472E800  0x00000800  +
0xD472F000  0x00000800  -
0xD472F800  0x00000800  +
0xD4730000  0x00000800  -
0xD4730800  0x00000800  +
0xD4731000  0x00000800  -
0xD4731800  0x00000800  +
0xD4732000  0x00000800  -
0xD4732800  0x00000800  +
0xD4733000  0x00000800  -
0xD4733800  0x00000800  +
0xD4734000  0x00000800  -
0xD4734800  0x00000800  +
0xD4735000  0x00000800  -
0xD4735800  0x00000800  +
0xD4736000  0x00000800  -
0xD4736800  0x00000800  +
0xD4737000  0x00000800  -
0xD4737800  0x00000800  +
0xD4738000  0x00008800  -
0xD4740800  0x00000800  +
0xD4741000  0x00000800  -
0xD4741800  0x00000800  +
0xD4742000  0x00000800  -
0xD4742800  0x00000800  +
0xD4743000  0x00000800  -
0xD4743800  0x00000800  +
0xD4744000  0x00000800  -
0xD4744800  0x00000800  +
0xD4745000  0x00000800  -
0xD4745800  0x00000800  +
0xD4746000  0x00000800  -
0xD4746800  0x00000800  +
0xD4747000  0x00000800  -
0xD4747800  0x00000800  +
0xD4748000  0x00000800  -
0xD4748800  0x00000800  +
0xD4749000  0x00000800  -
0xD4749800  0x00000800  +
0xD474A000  0x00000800  -
0xD474A800  0x00000800  +
0xD474B000  0x00000800  -
0xD474B800  0x00000800  +
0xD474C000  0x00000800  -
0xD474C800  0x00000800  +
0xD474D000  0x00000800  -
0xD474D800  0x00000800  +
0xD474E000  0x00000800  -
0xD474E800  0x00000800  +
0xD474F000  0x00000800  -
0xD474F800  0x00000800  +
0xD4750000  0x00008800  -
0xD4758800  0x00000800  +
0xD4759000  0x00000800  -
0xD4759800  0x00000800  +
0xD475A000  0x00000800  -
0xD475A800  0x00000800  +
0xD475B000  0x00000800  -
0xD475B800  0x00000800  +
0xD475C000  0x00000800  -
0xD475C800  0x00000800  +
0xD475D000  0x00000800  -
0xD475D800  0x00000800  +
0xD475E000  0x00000800  -
0xD475E800  0x00000800  +
0xD475F000  0x00000800  -
0xD475F800  0x00000800  +
0xD4760000  0x00000800  -
0xD4760800  0x00000800  +
0xD4761000  0x00000800  -
0xD4761800  0x00000800  +
0xD4762000  0x00000800  -
0xD4762800  0x00000800  +
0xD4763000  0x00000800  -
0xD4763800  0x00000800  +
0xD4764000  0x00000800  -
0xD4764800  0x00000800  +
0xD4765000  0x00000800  -
0xD4765800  0x00000800  +
0xD4766000  0x00000800  -
0xD4766800  0x00000800  +
0xD4767000  0x00000800  -
0xD4767800  0x00000800  +
0xD4768000  0x00000800  -
0xD4768800  0x00000800  +
0xD4769000  0x00000800  -
0xD4769800  0x00000800  +
0xD476A000  0x00000800  -
0xD476A800  0x00000800  +
0xD476B000  0x00000800  -
0xD476B800  0x00000800  +
0xD476C000  0x00000800  -
0xD476C800  0x00000800  +
0xD476D000  0x00000800  -
0xD476D800  0x00000800  +
0xD476E000  0x00000800  -
0xD476E800  0x00000800  +
0xD476F000  0x00000800  -
0xD476F800  0x00000800  +
0xD4770000  0x00008000  -
0xD4778000  0x00017000  +
0xD478F000  0x00000800  -
0xD478F800  0x00000800  +
0xD4790000  0x00008800  -
0xD4798800  0x00000800  +
0xD4799000  0x00000800  -
0xD4799800  0x00000800  +
0xD479A000  0x00000800  -
0xD479A800  0x00000800  +
0xD479B000  0x00000800  -
0xD479B800  0x00000800  +
0xD479C000  0x00000800  -
0xD479C800  0x00000800  +
0xD479D000  0x00000800  -
0xD479D800  0x00000800  +
0xD479E000  0x00000800  -
0xD479E800  0x00000800  +
0xD479F000  0x00000800  -
0xD479F800  0x00000800  +
0xD47A0000  0x00000800  -
0xD47A0800  0x00000800  +
0xD47A1000  0x00000800  -
0xD47A1800  0x00000800  +
0xD47A2000  0x00000800  -
0xD47A2800  0x00000800  +
0xD47A3000  0x00000800  -
0xD47A3800  0x00000800  +
0xD47A4000  0x00000800  -
0xD47A4800  0x00000800  +
0xD47A5000  0x00000800  -
0xD47A5800  0x00000800  +
0xD47A6000  0x00000800  -
0xD47A6800  0x00000800  +
0xD47A7000  0x00000800  -
0xD47A7800  0x00000800  +
0xD47A8000  0x00000800  -
0xD47A8800  0x00000800  +
0xD47A9000  0x00000800  -
0xD47A9800  0x00000800  +
0xD47AA000  0x00000800  -
0xD47AA800  0x00000800  +
0xD47AB000  0x00000800  -
0xD47AB800  0x00000800  +
0xD47AC000  0x00000800  -
0xD47AC800  0x00000800  +
0xD47AD000  0x00000800  -
0xD47AD800  0x00000800  +
0xD47AE000  0x00000800  -
0xD47AE800  0x00000800  +
0xD47AF000  0x00000800  -
0xD47AF800  0x00000800  +
0xD47B0000  0x00008800  -
0xD47B8800  0x00000800  +
0xD47B9000  0x00000800  -
0xD47B9800  0x00000800  +
0xD47BA000  0x00000800  -
0xD47BA800  0x00000800  +
0xD47BB000  0x00000800  -
0xD47BB800  0x00000800  +
0xD47BC000  0x00000800  -
0xD47BC800  0x00000800  +
0xD47BD000  0x00000800  -
0xD47BD800  0x00000800  +
0xD47BE000  0x00000800  -
0xD47BE800  0x00000800  +
0xD47BF000  0x00000800  -
0xD47BF800  0x00000800  +
0xD47C0000  0x00000800  -
0xD47C0800  0x00000800  +
0xD47C1000  0x00000800  -
0xD47C1800  0x00000800  +
0xD47C2000  0x00000800  -
0xD47C2800  0x00000800  +
0xD47C3000  0x00000800  -
0xD47C3800  0x00000800  +
0xD47C4000  0x00000800  -
0xD47C4800  0x00000800  +
0xD47C5000  0x00000800  -
0xD47C5800  0x00000800  +
0xD47C6000  0x00000800  -
0xD47C6800  0x00000800  +
0xD47C7000  0x00000800  -
0xD47C7800  0x00000800  +
0xD47C8000  0x00008800  -
0xD47D0800  0x00000800  +
0xD47D1000  0x00000800  -
0xD47D1800  0x00000800  +
0xD47D2000  0x00000800  -
0xD47D2800  0x00000800  +
0xD47D3000  0x00000800  -
0xD47D3800  0x00000800  +
0xD47D4000  0x00000800  -
0xD47D4800  0x00000800  +
0xD47D5000  0x00000800  -
0xD47D5800  0x00000800  +
0xD47D6000  0x00000800  -
0xD47D6800  0x00000800  +
0xD47D7000  0x00000800  -
0xD47D7800  0x00000800  +
0xD47D8000  0x00000800  -
0xD47D8800  0x00000800  +
0xD47D9000  0x00001000  -
0xD47DA000  0x0000E000  +
0xD47E8000  0x00008000  -
0xD47F0000  0x00000800  +
0xD47F0800  0x00000800  -
0xD47F1000  0x00000800  +
0xD47F1800  0x00000800  -
0xD47F2000  0x00000800  +
0xD47F2800  0x00000800  -
0xD47F3000  0x00000800  +
0xD47F3800  0x00000800  -
0xD47F4000  0x00000800  +
0xD47F4800  0x00000800  -
0xD47F5000  0x00000800  +
0xD47F5800  0x00000800  -
0xD47F6000  0x00000800  +
0xD47F6800  0x00000800  -
0xD47F7000  0x00000800  +
0xD47F7800  0x00000800  -
0xD47F8000  0x00000800  +
0xD47F8800  0x00000800  -
0xD47F9000  0x00000800  +
0xD47F9800  0x00000800  -
0xD47FA000  0x00000800  +
0xD47FA800  0x00000800  -
0xD47FB000  0x00000800  +
0xD47FB800  0x00000800  -
0xD47FC000  0x00000800  +
0xD47FC800  0x00000800  -
0xD47FD000  0x00000800  +
0xD47FD800  0x00000800  -
0xD47FE000  0x00000800  +
0xD47FE800  0x00000800  -
0xD47FF000  0x00000800  +
0xD47FF800  0x00000800  -
0xD4800000  0x00000800  +
0xD4800800  0x00000800  -
0xD4801000  0x00000800  +
0xD4801800  0x00000800  -
0xD4802000  0x00000800  +
0xD4802800  0x00000800  -
0xD4803000  0x00000800  +
0xD4803800  0x00000800  -
0xD4804000  0x00000800  +
0xD4804800  0x00000800  -
0xD4805000  0x00000800  +
0xD4805800  0x00000800  -
0xD4806000  0x00000800  +
0xD4806800  0x00000800  -
0xD4807000  0x00000800  +
0xD4807800  0x00008800  -
0xD4810000  0x00000800  +
0xD4810800  0x00000800  -
0xD4811000  0x00000800  +
0xD4811800  0x00000800  -
0xD4812000  0x00000800  +
0xD4812800  0x00000800  -
0xD4813000  0x00000800  +
0xD4813800  0x00000800  -
0xD4814000  0x00000800  +
0xD4814800  0x00000800  -
0xD4815000  0x00000800  +
0xD4815800  0x00000800  -
0xD4816000  0x00000800  +
0xD4816800  0x00000800  -
0xD4817000  0x00000800  +
0xD4817800  0x00000800  -
0xD4818000  0x00000800  +
0xD4818800  0x00000800  -
0xD4819000  0x00000800  +
0xD4819800  0x00000800  -
0xD481A000  0x00000800  +
0xD481A800  0x00000800  -
0xD481B000  0x00000800  +
0xD481B800  0x00000800  -
0xD481C000  0x00000800  +
0xD481C800  0x00000800  -
0xD481D000  0x00000800  +
0xD481D800  0x00000800  -
0xD481E000  0x00000800  +
0xD481E800  0x00000800  -
0xD481F000  0x00000800  +
0xD481F800  0x00000800  -
0xD4820000  0x00000800  +
0xD4820800  0x00000800  -
0xD4821000  0x00000800  +
0xD4821800  0x00000800  -
0xD4822000  0x00000800  +
0xD4822800  0x00000800  -
0xD4823000  0x00000800  +
0xD4823800  0x00000800  -
0xD4824000  0x00000800  +
0xD4824800  0x00000800  -
0xD4825000  0x00000800  +
0xD4825800  0x00000800  -
0xD4826000  0x00000800  +
0xD4826800  0x00000800  -
0xD4827000  0x00000800  +
0xD4827800  0x00008800  -
0xD4830000  0x0000A000  +
0xD483A000  0x00000800  -
0xD483A800  0x00000800  +
0xD483B000  0x00000800  -
0xD483B800  0x00000800  +
0xD483C000  0x00000800  -
0xD483C800  0x00000800  +
0xD483D000  0x00000800  -
0xD483D800  0x00000800  +
0xD483E000  0x00000800  -
0xD483E800  0x00000800  +
0xD483F000  0x00000800  -
0xD483F800  0x00000800  +
0xD4840000  0x00008800  -
0xD4848800  0x00000800  +
0xD4849000  0x00000800  -
0xD4849800  0x00000800  +
0xD484A000  0x00000800  -
0xD484A800  0x00000800  +
0xD484B000  0x00000800  -
0xD484B800  0x00000800  +
0xD484C000  0x00000800  -
0xD484C800  0x00000800  +
0xD484D000  0x00000800  -
0xD484D800  0x00000800  +
0xD484E000  0x00000800  -
0xD484E800  0x00000800  +
0xD484F000  0x00000800  -
0xD484F800  0x00000800  +
0xD4850000  0x00000800  -
0xD4850800  0x00000800  +
0xD4851000  0x00000800  -
0xD4851800  0x00000800  +
0xD4852000  0x00000800  -
0xD4852800  0x00000800  +
0xD4853000  0x00000800  -
0xD4853800  0x00000800  +
0xD4854000  0x00000800  -
0xD4854800  0x00000800  +
0xD4855000  0x00000800  -
0xD4855800  0x00000800  +
0xD4856000  0x00000800  -
0xD4856800  0x00000800  +
0xD4857000  0x00000800  -
0xD4857800  0x00000800  +
0xD4858000  0x00000800  -
0xD4858800  0x00000800  +
0xD4859000  0x00000800  -
0xD4859800  0x00000800  +
0xD485A000  0x00000800  -
0xD485A800  0x00000800  +
0xD485B000  0x00000800  -
0xD485B800  0x00000800  +
0xD485C000  0x00000800  -
0xD485C800  0x00000800  +
0xD485D000  0x00000800  -
0xD485D800  0x00000800  +
0xD485E000  0x00000800  -
0xD485E800  0x00000800  +
0xD485F000  0x00000800  -
0xD485F800  0x00000800  +
0xD4860000  0x00008800  -
0xD4868800  0x00000800  +
0xD4869000  0x00000800  -
0xD4869800  0x00000800  +
0xD486A000  0x00000800  -
0xD486A800  0x00000800  +
0xD486B000  0x00000800  -
0xD486B800  0x00000800  +
0xD486C000  0x00000800  -
0xD486C800  0x00000800  +
0xD486D000  0x00000800  -
0xD486D800  0x00000800  +
0xD486E000  0x00000800  -
0xD486E800  0x00000800  +
0xD486F000  0x00000800  -
0xD486F800  0x00000800  +
0xD4870000  0x00000800  -
0xD4870800  0x00000800  +
0xD4871000  0x00000800  -
0xD4871800  0x00000800  +
0xD4872000  0x00000800  -
0xD4872800  0x00000800  +
0xD4873000  0x00000800  -
0xD4873800  0x00000800  +
0xD4874000  0x00000800  -
0xD4874800  0x00000800  +
0xD4875000  0x00000800  -
0xD4875800  0x00000800  +
0xD4876000  0x00000800  -
0xD4876800  0x00000800  +
0xD4877000  0x00000800  -
0xD4877800  0x00000800  +
0xD4878000  0x00000800  -
0xD4878800  0x00000800  +
0xD4879000  0x00000800  -
0xD4879800  0x00000800  +
0xD487A000  0x00000800  -
0xD487A800  0x00000800  +
0xD487B000  0x00000800  -
0xD487B800  0x00000800  +
0xD487C000  0x00000800  -
0xD487C800  0x00000800  +
0xD487D000  0x00000800  -
0xD487D800  0x00000800  +
0xD487E000  0x00000800  -
0xD487E800  0x00000800  +
0xD487F000  0x00000800  -
0xD487F800  0x00000800  +
0xD4880000  0x00008800  -
0xD4888800  0x00000800  +
0xD4889000  0x00000800  -
0xD4889800  0x00000800  +
0xD488A000  0x00000800  -
0xD488A800  0x00000800  +
0xD488B000  0x00000800  -
0xD488B800  0x00000800  +
0xD488C000  0x00000800  -
0xD488C800  0x00000800  +
0xD488D000  0x00000800  -
0xD488D800  0x00000800  +
0xD488E000  0x00000800  -
0xD488E800  0x00000800  +
0xD488F000  0x00000800  -
0xD488F800  0x00000800  +
0xD4890000  0x00000800  -
0xD4890800  0x00000800  +
0xD4891000  0x00000800  -
0xD4891800  0x00000800  +
0xD4892000  0x00000800  -
0xD4892800  0x00000800  +
0xD4893000  0x00000800  -
0xD4893800  0x00000800  +
0xD4894000  0x00000800  -
0xD4894800  0x00000800  +
0xD4895000  0x00000800  -
0xD4895800  0x00000800  +
0xD4896000  0x00000800  -
0xD4896800  0x00000800  +
0xD4897000  0x00000800  -
0xD4897800  0x00000800  +
0xD4898000  0x00008800  -
0xD48A0800  0x00000800  +
0xD48A1000  0x00000800  -
0xD48A1800  0x00000800  +
0xD48A2000  0x00000800  -
0xD48A2800  0x00000800  +
0xD48A3000  0x00000800  -
0xD48A3800  0x00000800  +
0xD48A4000  0x00000800  -
0xD48A4800  0x00000800  +
0xD48A5000  0x00000800  -
0xD48A5800  0x00000800  +
0xD48A6000  0x00000800  -
0xD48A6800  0x00000800  +
0xD48A7000  0x00000800  -
0xD48A7800  0x00000800  +
0xD48A8000  0x00000800  -
0xD48A8800  0x00000800  +
0xD48A9000  0x00000800  -
0xD48A9800  0x00000800  +
0xD48AA000  0x00000800  -
0xD48AA800  0x00000800  +
0xD48AB000  0x00000800  -
0xD48AB800  0x00000800  +
0xD48AC000  0x00000800  -
0xD48AC800  0x00000800  +
0xD48AD000  0x00000800  -
0xD48AD800  0x00000800  +
0xD48AE000  0x00000800  -
0xD48AE800  0x00000800  +
0xD48AF000  0x00000800  -
0xD48AF800  0x00000800  +
0xD48B0000  0x00000800  -
0xD48B0800  0x00000800  +
0xD48B1000  0x00000800  -
0xD48B1800  0x00000800  +
0xD48B2000  0x00000800  -
0xD48B2800  0x00000800  +
0xD48B3000  0x00000800  -
0xD48B3800  0x00000800  +
0xD48B4000  0x00000800  -
0xD48B4800  0x00000800  +
0xD48B5000  0x00000800  -
0xD48B5800  0x00000800  +
0xD48B6000  0x00000800  -
0xD48B6800  0x00000800  +
0xD48B7000  0x00000800  -
0xD48B7800  0x00000800  +
0xD48B8000  0x00008000  -
0xD48C0000  0x00018000  +
0xD48D8000  0x00008000  -
0xD48E0000  0x00000800  +
0xD48E0800  0x00000800  -
0xD48E1000  0x00000800  +
0xD48E1800  0x00000800  -
0xD48E2000  0x00000800  +
0xD48E2800  0x00000800  -
0xD48E3000  0x00000800  +
0xD48E3800  0x00000800  -
0xD48E4000  0x00000800  +
0xD48E4800  0x00000800  -
0xD48E5000  0x00000800  +
0xD48E5800  0x00000800  -
0xD48E6000  0x00000800  +
0xD48E6800  0x00000800  -
0xD48E7000  0x00000800  +
0xD48E7800  0x00000800  -
0xD48E8000  0x00000800  +
0xD48E8800  0x00000800  -
0xD48E9000  0x00000800  +
0xD48E9800  0x00000800  -
0xD48EA000  0x00000800  +
0xD48EA800  0x00000800  -
0xD48EB000  0x00000800  +
0xD48EB800  0x00000800  -
0xD48EC000  0x00000800  +
0xD48EC800  0x00000800  -
0xD48ED000  0x00000800  +
0xD48ED800  0x00000800  -
0xD48EE000  0x00000800  +
0xD48EE800  0x00000800  -
0xD48EF000  0x00000800  +
0xD48EF800  0x00000800  -
0xD48F0000  0x00000800  +
0xD48F0800  0x00000800  -
0xD48F1000  0x00000800  +
0xD48F1800  0x00000800  -
0xD48F2000  0x00000800  +
0xD48F2800  0x00000800  -
0xD48F3000  0x00000800  +
0xD48F3800  0x00000800  -
0xD48F4000  0x00000800  +
0xD48F4800  0x00000800  -
0xD48F5000  0x00000800  +
0xD48F5800  0x00000800  -
0xD48F6000  0x00000800  +
0xD48F6800  0x00000800  -
0xD48F7000  0x00000800  +
0xD48F7800  0x00008800  -
0xD4900000  0x00000800  +
0xD4900800  0x00000800  -
0xD4901000  0x00000800  +
0xD4901800  0x00000800  -
0xD4902000  0x00000800  +
0xD4902800  0x00000800  -
0xD4903000  0x00000800  +
0xD4903800  0x00000800  -
0xD4904000  0x00000800  +
0xD4904800  0x00000800  -
0xD4905000  0x00000800  +
0xD4905800  0x00000800  -
0xD4906000  0x00000800  +
0xD4906800  0x00000800  -
0xD4907000  0x00000800  +
0xD4907800  0x00000800  -
0xD4908000  0x00000800  +
0xD4908800  0x00000800  -
0xD4909000  0x00000800  +
0xD4909800  0x00000800  -
0xD490A000  0x00000800  +
0xD490A800  0x00000800  -
0xD490B000  0x00000800  +
0xD490B800  0x00000800  -
0xD490C000  0x00000800  +
0xD490C800  0x00000800  -
0xD490D000  0x00000800  +
0xD490D800  0x00000800  -
0xD490E000  0x00000800  +
0xD490E800  0x00000800  -
0xD490F000  0x00000800  +
0xD490F800  0x00008800  -
0xD4918000  0x00000800  +
0xD4918800  0x00000800  -
0xD4919000  0x00000800  +
0xD4919800  0x00000800  -
0xD491A000  0x00000800  +
0xD491A800  0x00000800  -
0xD491B000  0x00000800  +
0xD491B800  0x00000800  -
0xD491C000  0x00000800  +
0xD491C800  0x00000800  -
0xD491D000  0x00000800  +
0xD491D800  0x00000800  -
0xD491E000  0x00000800  +
0xD491E800  0x00000800  -
0xD491F000  0x00000800  +
0xD491F800  0x00000800  -
0xD4920000  0x00000800  +
0xD4920800  0x00000800  -
0xD4921000  0x00000800  +
0xD4921800  0x00000800  -
0xD4922000  0x00000800  +
0xD4922800  0x00000800  -
0xD4923000  0x00000800  +
0xD4923800  0x00000800  -
0xD4924000  0x00000800  +
0xD4924800  0x00000800  -
0xD4925000  0x00000800  +
